date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:29:03	110067/110067	---M-Z	200	added ('OK')	text/html	etag:%221adf3-5c32759e78cdf-gzip%22	https://themesbrand.com/skote/layouts/index.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/index.html	(from )
12:29:04	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Aug%202021%2007:31:46%20GMT	https://themesbrand.com/robots.txt		(from )
12:29:04	16958/16958	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22423e-5c292b388abd6%22	https://themesbrand.com/skote/layouts/assets/images/favicon.ico	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/favicon.ico	(from https://themesbrand.com/skote/layouts/index.html)
12:29:04	211020/211020	---M-Z	200	added ('OK')	text/css	etag:%223384c-5c32759e63517-gzip%22	https://themesbrand.com/skote/layouts/assets/css/bootstrap.min.css	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/css/bootstrap.min.css	(from https://themesbrand.com/skote/layouts/index.html)
12:29:05	385276/385276	---MCZ	200	added ('OK')	text/css	etag:%225e0fc-5c292b386a82a-gzip%22	https://themesbrand.com/skote/layouts/assets/css/icons.min.css	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/css/icons.min.css	(from https://themesbrand.com/skote/layouts/index.html)
12:29:05	82532/82532	---M-Z	200	added ('OK')	text/css	etag:%2214264-5c32759e615d6-gzip%22	https://themesbrand.com/skote/layouts/assets/css/app.min.css	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/css/app.min.css	(from https://themesbrand.com/skote/layouts/index.html)
12:29:05	778/778	---M--	200	added ('OK')	image/svg+xml	etag:%2230a-5c292b388ea57%22	https://themesbrand.com/skote/layouts/assets/images/logo.svg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/logo.svg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:05	9668/9668	---M--	200	added ('OK')	image/png	etag:%2225c4-5c292b388ea57%22	https://themesbrand.com/skote/layouts/assets/images/logo-dark.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/logo-dark.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:05	778/778	---M--	200	added ('OK')	image/svg+xml	etag:%2230a-5c292b388ea57%22	https://themesbrand.com/skote/layouts/assets/images/logo-light.svg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/logo-light.svg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:06	9526/9526	---M--	200	added ('OK')	image/png	etag:%222536-5c292b388ea57%22	https://themesbrand.com/skote/layouts/assets/images/logo-light.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/logo-light.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:06	1242/1242	---M--	200	added ('OK')	image/jpeg	etag:%224da-5c292b388bb76%22	https://themesbrand.com/skote/layouts/assets/images/flags/us.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/flags/us.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:06	99977/99977	---M--	200	added ('OK')	image/png	etag:%2218689-5c292b388ea57%22	https://themesbrand.com/skote/layouts/assets/images/megamenu-img.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/megamenu-img.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:06	1039/1039	---M--	200	added ('OK')	image/jpeg	etag:%2240f-5c292b388bb76%22	https://themesbrand.com/skote/layouts/assets/images/flags/spain.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/flags/spain.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:07	663/663	---M--	200	added ('OK')	image/jpeg	etag:%22297-5c292b388bb76%22	https://themesbrand.com/skote/layouts/assets/images/flags/germany.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/flags/germany.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:07	637/637	---M--	200	added ('OK')	image/jpeg	etag:%2227d-5c292b388bb76%22	https://themesbrand.com/skote/layouts/assets/images/flags/italy.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/flags/italy.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:07	633/633	---M--	200	added ('OK')	image/jpeg	etag:%22279-5c292b388bb76%22	https://themesbrand.com/skote/layouts/assets/images/flags/russia.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/flags/russia.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:07	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/brands/github.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/brands/github.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:08	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/brands/bitbucket.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/brands/bitbucket.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:08	911/911	---M--	200	added ('OK')	image/png	etag:%2238f-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/brands/dribbble.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/brands/dribbble.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:08	772/772	---M--	200	added ('OK')	image/png	etag:%22304-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/brands/dropbox.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/brands/dropbox.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:08	1428/1428	---M--	200	added ('OK')	image/png	etag:%22594-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/brands/mail_chimp.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/brands/mail_chimp.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:09	1477/1477	---M--	200	added ('OK')	image/png	etag:%225c5-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/brands/slack.png	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/brands/slack.png	(from https://themesbrand.com/skote/layouts/index.html)
12:29:09	18274/18274	---M--	200	added ('OK')	image/jpeg	etag:%224762-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-3.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/users/avatar-3.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:09	13993/13993	---M--	200	added ('OK')	image/jpeg	etag:%2236a9-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-4.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/users/avatar-4.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:09	15503/15503	---M--	200	added ('OK')	image/jpeg	etag:%223c8f-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-1.jpg	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/skote/layouts/index.html)
12:29:10	119900/119900	---M-Z	200	added ('OK')	text/html	etag:%221d45c-5c32759e6d15b-gzip%22	https://themesbrand.com/skote/layouts/dashboard-saas.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/dashboard-saas.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:10	138907/138907	---M-Z	200	added ('OK')	text/html	etag:%2221e9b-5c32759e6d15b-gzip%22	https://themesbrand.com/skote/layouts/dashboard-crypto.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/dashboard-crypto.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:10	134669/134669	---M-Z	200	added ('OK')	text/html	etag:%2220e0d-5c32759e6d15b-gzip%22	https://themesbrand.com/skote/layouts/dashboard-blog.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/dashboard-blog.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:10	107532/107532	---M-Z	200	added ('OK')	text/html	etag:%221a40c-5c32759e7cb60-gzip%22	https://themesbrand.com/skote/layouts/layouts-light-sidebar.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-light-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:11	107565/107565	---M-Z	200	added ('OK')	text/html	etag:%221a42d-5c32759e7ac1f-gzip%22	https://themesbrand.com/skote/layouts/layouts-compact-sidebar.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-compact-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:11	107582/107582	---M-Z	200	added ('OK')	text/html	etag:%221a43e-5c32759e7cb60-gzip%22	https://themesbrand.com/skote/layouts/layouts-icon-sidebar.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-icon-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:11	107636/107636	---M-Z	200	added ('OK')	text/html	etag:%221a474-5c32759e7ac1f-gzip%22	https://themesbrand.com/skote/layouts/layouts-boxed.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-boxed.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:11	108027/108027	---M-Z	200	added ('OK')	text/html	etag:%221a5fb-5c32759e7cb60-gzip%22	https://themesbrand.com/skote/layouts/layouts-preloader.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-preloader.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:12	107543/107543	---M-Z	200	added ('OK')	text/html	etag:%221a417-5c32759e7ac1f-gzip%22	https://themesbrand.com/skote/layouts/layouts-colored-sidebar.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-colored-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:12	107603/107603	---M-Z	200	added ('OK')	text/html	etag:%221a453-5c32759e7cb60-gzip%22	https://themesbrand.com/skote/layouts/layouts-scrollable.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-scrollable.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:12	116758/116758	---M-Z	200	added ('OK')	text/html	etag:%221c816-5c32759e7cb60-gzip%22	https://themesbrand.com/skote/layouts/layouts-horizontal.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-horizontal.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:12	114374/114374	---M-Z	200	added ('OK')	text/html	etag:%221bec6-5c32759e7cb60-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-topbar-light.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-hori-topbar-light.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:12	114390/114390	---M-Z	200	added ('OK')	text/html	etag:%221bed6-5c32759e7bbc0-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-boxed-width.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-hori-boxed-width.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:13	114870/114870	---M-Z	200	added ('OK')	text/html	etag:%221c0b6-5c32759e7bbc0-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-preloader.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-hori-preloader.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:13	114382/114382	---M-Z	200	added ('OK')	text/html	etag:%221bece-5c32759e7bbc0-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-colored-header.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-hori-colored-header.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:13	114418/114418	---M-Z	200	added ('OK')	text/html	etag:%221bef2-5c32759e7bbc0-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-scrollable.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/layouts-hori-scrollable.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:13	70619/70619	---M-Z	200	added ('OK')	text/html	etag:%22113db-5c32759e65458-gzip%22	https://themesbrand.com/skote/layouts/calendar.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/calendar.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:14	109573/109573	---M-Z	200	added ('OK')	text/html	etag:%221ac05-5c32759e67398-gzip%22	https://themesbrand.com/skote/layouts/chat.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/chat.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:14	127456/127456	---M-Z	200	added ('OK')	text/html	etag:%221f1e0-5c32759e60636-gzip%22	https://themesbrand.com/skote/layouts/apps-filemanager.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/apps-filemanager.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:14	84060/84060	---M-Z	200	added ('OK')	text/html	etag:%221485c-5c32759e6f09b-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-products.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-products.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:14	88679/88679	---M-Z	200	added ('OK')	text/html	etag:%2215a67-5c32759e6f09b-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-product-detail.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-product-detail.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:15	97054/97054	---M-Z	200	added ('OK')	text/html	etag:%2217b1e-5c32759e6e0fb-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-orders.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-orders.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:15	86939/86939	---M-Z	200	added ('OK')	text/html	etag:%221539b-5c32759e6e0fb-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-customers.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-customers.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:15	80476/80476	---M-Z	200	added ('OK')	text/html	etag:%2213a5c-5c32759e6e0fb-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-cart.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-cart.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:15	108508/108508	---M-Z	200	added ('OK')	text/html	etag:%221a7dc-5c32759e6e0fb-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-checkout.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-checkout.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:16	84430/84430	---M-Z	200	added ('OK')	text/html	etag:%22149ce-5c32759e6f09b-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-shops.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-shops.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:16	69380/69380	---M-Z	200	added ('OK')	text/html	etag:%2210f04-5c32759e6e0fb-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-add-product.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/ecommerce-add-product.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:16	83686/83686	---M-Z	200	added ('OK')	text/html	etag:%22146e6-5c32759e6c1ba-gzip%22	https://themesbrand.com/skote/layouts/crypto-wallet.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/crypto-wallet.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:16	83588/83588	---M-Z	200	added ('OK')	text/html	etag:%2214684-5c32759e68339-gzip%22	https://themesbrand.com/skote/layouts/crypto-buy-sell.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/crypto-buy-sell.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:17	93402/93402	---M-Z	200	added ('OK')	text/html	etag:%2216cda-5c32759e68339-gzip%22	https://themesbrand.com/skote/layouts/crypto-exchange.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/crypto-exchange.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:17	89508/89508	---M-Z	200	added ('OK')	text/html	etag:%2215da4-5c32759e6a27a-gzip%22	https://themesbrand.com/skote/layouts/crypto-lending.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/crypto-lending.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:17	90824/90824	---M-Z	200	added ('OK')	text/html	etag:%22162c8-5c32759e6b21a-gzip%22	https://themesbrand.com/skote/layouts/crypto-orders.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/crypto-orders.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:17	75886/75886	---M-Z	200	added ('OK')	text/html	etag:%221286e-5c32759e692d9-gzip%22	https://themesbrand.com/skote/layouts/crypto-kyc-application.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/crypto-kyc-application.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:17	71725/71725	---M-Z	200	added ('OK')	text/html	etag:%221182d-5c32759e692d9-gzip%22	https://themesbrand.com/skote/layouts/crypto-ico-landing.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/crypto-ico-landing.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:18	97184/97184	---M-Z	200	added ('OK')	text/html	etag:%2217ba0-5c32759e70fdc-gzip%22	https://themesbrand.com/skote/layouts/email-inbox.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/email-inbox.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:18	75765/75765	---M-Z	200	added ('OK')	text/html	etag:%22127f5-5c32759e70fdc-gzip%22	https://themesbrand.com/skote/layouts/email-read.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/email-read.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:18	67855/67855	---M-Z	200	added ('OK')	text/html	etag:%221090f-5c32759e72f1d-gzip%22	https://themesbrand.com/skote/layouts/email-template-basic.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/email-template-basic.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:18	69246/69246	---M-Z	200	added ('OK')	text/html	etag:%2210e7e-5c32759e70fdc-gzip%22	https://themesbrand.com/skote/layouts/email-template-alert.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/email-template-alert.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:19	74076/74076	---M-Z	200	added ('OK')	text/html	etag:%221215c-5c32759e73ebd-gzip%22	https://themesbrand.com/skote/layouts/email-template-billing.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/email-template-billing.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:19	83954/83954	---M-Z	200	added ('OK')	text/html	etag:%22147f2-5c32759e79c7f-gzip%22	https://themesbrand.com/skote/layouts/invoices-list.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/invoices-list.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:19	67483/67483	---M-Z	200	added ('OK')	text/html	etag:%221079b-5c32759e79c7f-gzip%22	https://themesbrand.com/skote/layouts/invoices-detail.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/invoices-detail.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:19	97038/97038	---M-Z	200	added ('OK')	text/html	etag:%2217b0e-5c32759e81982-gzip%22	https://themesbrand.com/skote/layouts/projects-grid.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/projects-grid.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:20	88210/88210	---M-Z	200	added ('OK')	text/html	etag:%2215892-5c32759e81982-gzip%22	https://themesbrand.com/skote/layouts/projects-list.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/projects-list.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:20	83276/83276	---M-Z	200	added ('OK')	text/html	etag:%221454c-5c32759e81982-gzip%22	https://themesbrand.com/skote/layouts/projects-overview.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/projects-overview.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:20	65687/65687	---M-Z	200	added ('OK')	text/html	etag:%2210097-5c32759e81982-gzip%22	https://themesbrand.com/skote/layouts/projects-create.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/projects-create.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:20	99148/99148	---M-Z	200	added ('OK')	text/html	etag:%221834c-5c32759e838c3-gzip%22	https://themesbrand.com/skote/layouts/tasks-list.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/tasks-list.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:21	122735/122735	---M-Z	200	added ('OK')	text/html	etag:%221df6f-5c32759e838c3-gzip%22	https://themesbrand.com/skote/layouts/tasks-kanban.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/tasks-kanban.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:21	67503/67503	---M-Z	200	added ('OK')	text/html	etag:%22107af-5c32759e838c3-gzip%22	https://themesbrand.com/skote/layouts/tasks-create.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/tasks-create.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:21	79016/79016	---M-Z	200	added ('OK')	text/html	etag:%22134a8-5c32759e67398-gzip%22	https://themesbrand.com/skote/layouts/contacts-grid.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/contacts-grid.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:21	87055/87055	---M-Z	200	added ('OK')	text/html	etag:%221540f-5c32759e68339-gzip%22	https://themesbrand.com/skote/layouts/contacts-list.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/contacts-list.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:22	80413/80413	---M-Z	200	added ('OK')	text/html	etag:%2213a1d-5c32759e68339-gzip%22	https://themesbrand.com/skote/layouts/contacts-profile.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/contacts-profile.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:22	88962/88962	---M-Z	200	added ('OK')	text/html	etag:%2215b82-5c32759e65458-gzip%22	https://themesbrand.com/skote/layouts/blog-list.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/blog-list.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:22	97108/97108	---M-Z	200	added ('OK')	text/html	etag:%2217b54-5c32759e65458-gzip%22	https://themesbrand.com/skote/layouts/blog-grid.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/blog-grid.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:22	80545/80545	---M-Z	200	added ('OK')	text/html	etag:%2213aa1-5c32759e65458-gzip%22	https://themesbrand.com/skote/layouts/blog-details.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/blog-details.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:23	8185/8185	---M-Z	200	added ('OK')	text/html	etag:%221ff9-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-login.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-login.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:23	12088/12088	---M-Z	200	added ('OK')	text/html	etag:%222f38-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-login-2.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-login-2.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:23	7903/7903	---M-Z	200	added ('OK')	text/html	etag:%221edf-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-register.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-register.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:23	12427/12427	---M-Z	200	added ('OK')	text/html	etag:%22308b-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-register-2.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-register-2.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:24	4712/4712	---M-Z	200	added ('OK')	text/html	etag:%221268-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-recoverpw.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-recoverpw.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:24	9000/9000	---M-Z	200	added ('OK')	text/html	etag:%222328-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-recoverpw-2.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-recoverpw-2.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:24	4801/4801	---M-Z	200	added ('OK')	text/html	etag:%2212c1-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-lock-screen.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-lock-screen.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:24	9184/9184	---M-Z	200	added ('OK')	text/html	etag:%2223e0-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-lock-screen-2.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-lock-screen-2.html	(from https://themesbrand.com/skote/layouts/index.html)
12:29:25	4041/4041	---M-Z	200	added ('OK')	text/html	etag:%22fc9-5c292b3901e40-gzip%22	https://themesbrand.com/skote/layouts/auth-confirm-mail.html	C:/Users/User/Desktop/Sayfiddin/dashboard/themesbrand.com/skote/layouts/auth-confirm-mail.html	(from https://themesbrand.com/skote/layouts/index.html)
